,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
FBgn0003979,0.459051153395472,0.220503387461739,0.637961977845772,2.89320715291265,1.53266962357185,1,1
FBgn0003980,0.276635393038966,0.645482583757586,0,0,-Inf,0.595055000125251,1
FBgn0003983,1.15616107151331,1.16916623235175,1.14640720088448,0.980533964429086,-0.0283604905130334,1,1
FBgn0003984,22.6105475250038,19.8990156058646,24.6441964643582,1.23846309548575,0.308550878876595,0.51591240866538,1
FBgn0003986,0.840250263813984,0.865985971219325,0.820948483259978,0.947992820373367,-0.0770519619779224,0.995651789831774,1
FBgn0003997,68.8505229112124,55.8321917603785,78.6142712743378,1.40804558796,0.493694044528554,0.472018922188532,1
FBgn0004003,0.880621717582927,0.59259690548969,1.09664032665285,1.85056708277383,0.88796743406071,0.85863246906097,1
FBgn0004009,0.331735553480728,0.372093518027952,0.30146708007031,0.810191700376957,-0.303664788789617,1,1
FBgn0004028,4.63525297718381,4.45135859956026,4.77317376040147,1.0722959414847,0.100703128174244,0.898454441145093,1
FBgn0004045,1.06779343043967,1.16916623235175,0.991763829005604,0.848265885177588,-0.237411552854328,0.919354154054238,1
FBgn0004047,24.0110815999149,21.9687619472235,25.5428213394335,1.16268824801307,0.217464318360831,0.581355595708367,1
FBgn0004049,590.490572901929,555.06514640251,617.059642776494,1.11168868514945,0.152752835478512,0.379966598099451,1
FBgn0004050,418.256494883502,442.54313423553,400.04151536948,0.903960505591236,-0.145668352813662,0.44731935945914,1
FBgn0004053+FBgn0000166,4.35042549912487,3.37900304935414,5.07899233645292,1.50310380377541,0.587944644663992,0.482019297927239,1
FBgn0004055,742.095690215496,764.680480890964,725.157097208894,0.948313858311095,-0.0765634757532747,0.620390635556144,1
FBgn0004057,506.978351528337,450.502160877427,549.33549451652,1.21938481592763,0.286153486433982,0.220376543089731,1
FBgn0004087,135.054578319376,139.414771142209,131.784433702252,0.945268802025475,-0.0812034542250909,0.532919395790872,1
FBgn0004101,223.524764662496,231.808842227786,217.311706488529,0.937460816421266,-0.0931697042700032,0.76943545049094,1
FBgn0004102,1.17537036372275,1.08648935868106,1.24203111750401,1.14315994683258,0.193027274382006,1,1
FBgn0004103,2585.56442231662,2404.64520250539,2721.25383717504,1.13166542587646,0.178447491937778,0.21514802444368,1
FBgn0004106,290.295266903291,295.148273723386,286.655511788221,0.971225439241009,-0.0421218843870657,0.514833962948677,1
FBgn0004107,171.695331586353,194.516761189954,154.579259383653,0.794683493792597,-0.331547716069435,0.171627236827005,1
FBgn0004110,3.02143008366045,3.1008110412395,2.96189436547616,0.955199889991423,-0.066125424437113,0.678921067618556,1
FBgn0004117,0.681239535604034,0.220503387461739,1.02679164671076,4.65657992165278,2.21927073994572,0.772331100084582,1
FBgn0004118,16.4753529911611,17.5536162369236,15.6666555568391,0.892503023045742,-0.164071039106169,0.574991876403149,1
FBgn0004132,353.807476175286,360.870258566476,348.510389381893,0.965749825896762,-0.0502785825159968,0.896556389032876,1
FBgn0004145,9101.33108647914,9139.2293107001,9072.90741831342,0.992743163550012,-0.0105075741126422,0.955334842189232,1
FBgn0004167,25806.3556043038,24605.4787602246,26707.0132373632,1.08540920896592,0.118239054140387,0.383713358461019,1
FBgn0004168,1.05462384760125,1.61017300727523,0.637961977845772,0.396207100083827,-1.33567336114167,0.475815394031153,1
FBgn0004171,0.0945014517693166,0.220503387461739,0,0,-Inf,0.869145475923553,1
FBgn0004177,2930.63907835485,2907.78886424071,2947.77673894045,1.01375198701374,0.0197047422127668,0.90707571800375,1
FBgn0004179,729.925165726262,734.328475299843,726.622683546077,0.989506342171165,-0.0152191407327498,0.820609645957585,1
FBgn0004183,0.318937301166816,0.744187036055903,0,0,-Inf,0.578134096957499,1
FBgn0004187,0.29520656851328,0.220503387461739,0.351233954301936,1.59287328120019,0.671631499847692,1,1
FBgn0004188,6.98601738343929,6.64290387608255,7.24335251395685,1.09038948162959,0.12484355046007,1,1
FBgn0004190,0.276776302582394,0.220503387461739,0.318980988922886,1.44660357645633,0.532669623571846,1,1
FBgn0004191,3.04657011838621,4.63057113669651,1.85856935465349,0.401369355914788,-1.31699762207676,0.548827253392207,1
FBgn0004198,2194.50440213051,1908.63585224099,2408.90581454766,1.26210864776499,0.335836109088211,0.157726287490865,1
FBgn0004227,617.242371214415,579.369923540551,645.646706969813,1.1143945875275,0.156260156082857,0.365152143347644,1
FBgn0004228,0.29520656851328,0.220503387461739,0.351233954301936,1.59287328120019,0.671631499847692,1,1
FBgn0004237,2721.64919740785,2765.18392905022,2688.99814867607,0.972448205136097,-0.0403066840515185,0.906248305613172,1
FBgn0004240,0.316689833977879,0.220503387461739,0.388829668864984,1.76337276874013,0.818337485869361,1,1
FBgn0004242,0.679111068494187,1.11628055408386,0.351233954301936,0.314646665676442,-1.66819544019462,0.61933084787972,1
FBgn0004244,0.200705116743964,0,0.351233954301936,Inf,Inf,1,1
FBgn0004359,61.8509746181722,71.966897219446,54.2640326672168,0.754013786390589,-0.407337192911323,0.207425954021018,1
FBgn0004360,3.02027618760796,3.84980101968041,2.39813256355363,0.622923769642698,-0.682872470783194,1,1
FBgn0004362,1901.19071918107,2012.07071872597,1818.0307195224,0.90356203815419,-0.146304435618475,0.492491307141582,1
FBgn0004363,3684.4298396909,3910.77665049946,3514.66973158447,0.898714001254865,-0.154066016541241,0.365715869237342,1
FBgn0004364,43.2876180897063,48.2687023103164,39.5518049242487,0.819408913667758,-0.287344508104875,0.418084825210214,1
FBgn0004366,0.08613345144866,0,0.150733540035155,Inf,Inf,1,1
FBgn0004367,357.612434522697,384.59191815017,337.377821802093,0.877235859309862,-0.18896330773779,0.262681427479358,1
FBgn0004368,1073.87592064994,1167.68305093474,1003.52057293634,0.859411783131578,-0.218578537290339,0.236183086537495,1
FBgn0004370,1181.57693882458,1204.02722001146,1164.73922793442,0.967369515054103,-0.0478610203796302,0.824950471436988,1
FBgn0004372,0.253970102352724,0.59259690548969,0,0,-Inf,0.605361580838538,1
FBgn0004373,2002.59890944665,2021.89224376217,1988.12890871002,0.983301120444817,-0.024294808079633,0.847165016030597,1
FBgn0004374,477.970910249307,459.999939790308,491.449138093556,1.06836783134707,0.0954084420602573,0.705357980692159,1
FBgn0004377,1.61831954213697,1.16916623235175,1.95518452447588,1.67228959439161,0.741824704006809,0.573616050235261,1
FBgn0004378,1109.57081722991,1128.11404992128,1095.66339271139,0.971234595285686,-0.0421082837157366,0.797930911097244,1
FBgn0004379,404.832928478672,423.854216021022,390.566962821909,0.921465324772274,-0.11799821738766,0.486950655875477,1
FBgn0004380,368.338267153492,356.986328773727,376.852220938317,1.05564888782388,0.0781300695205686,0.74636117689822,1
FBgn0004381,280.491411247831,290.840179290002,272.729835216203,0.937730941721979,-0.0927540577818398,0.643681103936578,1
FBgn0004389,0.136054930759902,0,0.238096128829829,Inf,Inf,1,1
FBgn0004390,1462.52719614911,1597.67248340127,1361.16823070999,0.8519695024178,-0.231126307039642,0.177871418507552,1
FBgn0004391,810.311506125066,836.937365652356,790.342111479599,0.944326474017039,-0.0826423782895176,0.67248851936651,1
FBgn0004394,0.636809160366337,1.01757610178554,0.351233954301936,0.345167259417381,-1.53463246964139,0.612804574693361,1
FBgn0004395,449.675429737942,417.214454474865,474.02116118525,1.13615709163741,0.184162323977784,0.416974667593896,1
FBgn0004397,1782.63703885095,1637.32989400955,1891.617397482,1.15530621190195,0.208275286136568,0.178212085897541,1
FBgn0004399,2027.14403200198,1923.3974437448,2104.95397319486,1.09439366265174,0.130131781089937,0.423226283011256,1
FBgn0004400,141.850787878495,164.471839574049,124.884999106829,0.759309310519406,-0.397240396532146,0.191688171701616,1
FBgn0004401,3819.6330925992,3983.10117923828,3697.03202761989,0.928179290772349,-0.107524585952124,0.536987587768773,1
FBgn0004403,6922.61554591996,7049.07622997121,6827.77003288153,0.968604936325028,-0.046019739487066,0.775340331719698,1
FBgn0004406,388.144183324627,404.24146422921,376.071222646189,0.930313329839296,-0.10421139665244,0.610013618438488,1
FBgn0004413,22644.6480877076,21137.7234156445,23774.841591755,1.12475885525868,0.169615725341053,0.370071112366051,1
FBgn0004414,0.245602102032068,0.372093518027952,0.150733540035155,0.405095850188479,-1.30366478878962,1,1
FBgn0004419,845.250049777881,863.165357193223,831.813569216374,0.963678120634038,-0.0533767443962782,0.65276309396284,1
FBgn0004425,0.0945014517693166,0.220503387461739,0,0,-Inf,0.869145475923553,1
FBgn0004427,0.230556382529219,0.220503387461739,0.238096128829829,1.07978444943909,0.110743345016449,1,1
FBgn0004428,0.182133941269649,0.424979196295847,0,0,-Inf,0.869148026943902,1
FBgn0004431,3.2622604876562,3.15143275765493,3.34538128515715,1.06154296868023,0.0861627692152669,1,1
FBgn0004432,4300.95994102944,4588.24111873633,4085.49905774928,0.890428151446951,-0.167428889773881,0.21986982413039,1
FBgn0004436,902.420562234997,777.522140629477,996.094378439136,1.28111384408,0.357398684104125,0.349998819450602,1
FBgn0004462,300.193663446944,276.532542531027,317.939504133881,1.14973630670686,0.201303015405393,0.314219585649049,1
FBgn0004463,354.823683334794,359.6349084038,351.215264533039,0.97658835759818,-0.0341775159038855,0.764582386425793,1
FBgn0004465,382.539408207283,389.440760073084,377.363394307933,0.96898792575568,-0.045449406090073,0.959570866766142,1
FBgn0004509,885.878538542985,883.116041137661,887.950411596977,1.00547421882756,0.0078760902494596,0.875924897618941,1
FBgn0004510,356.077807380264,358.71598344228,354.099175333751,0.987129628113513,-0.018688545609109,0.990435851724528,1
FBgn0004511,7.97391145968526,8.37713978037367,7.67149021916894,0.91576485773128,-0.126950891908647,0.874041774281642,1
FBgn0004513,1.28669839213344,0.813100292951429,1.64189696651996,2.01930435981043,1.01385837738356,0.907245829264636,1
FBgn0004514,1.60769730496323,1.77779071646907,1.48012724633384,0.832565516639422,-0.264364288995757,0.885703970701754,1
FBgn0004516,0.782277797012115,0.797072714323799,0.771181609028351,0.967517260558326,-0.047640695646051,1,1
FBgn0004552,1.50681541043967,0.865985971219325,1.98743748985493,2.29499963729964,1.19849392563645,0.584681516840485,1
FBgn0004554,0.182274850813078,0,0.318980988922886,Inf,Inf,1,1
FBgn0004556,195.759282626139,180.10904488528,207.496960931783,1.15206296865295,0.204219572753001,0.28501582687661,1
FBgn0004567,0.401410233487927,0,0.702467908603873,Inf,Inf,0.851289967347448,1
FBgn0004569,159.276652770953,155.372993390712,162.204397306134,1.04396776921355,0.0620771717607136,0.575896308401918,1
FBgn0004573,1.56779923090884,1.86753449437723,1.34299778330754,0.719128769696642,-0.475677967103213,1,1
FBgn0004574,1709.48190325932,1601.56783758548,1790.4174525147,1.11791546414539,0.160811096884726,0.232007020868457,1
FBgn0004575,1.3664844147939,1.55728732900733,1.22338222913382,0.785585425596214,-0.348159930274355,1,1
FBgn0004577,1.46097258899926,1.25410706787491,1.61612172984252,1.28866328182095,0.365875347402321,1,1
FBgn0004579,0.721760586593355,0.964690423517642,0.539563208900139,0.559312288944134,-0.838274066004973,0.990045300971689,1
FBgn0004580,1.38397102434962,1.88356207300486,1.00927773785818,0.535834604191234,-0.900140341472974,0.765706476464001,1
FBgn0004581,7.61223679206998,8.81588259344468,6.70950244103895,0.761069849776357,-0.393899226833347,0.999620580534703,1
FBgn0004583,1714.90141420702,1695.18426819269,1729.68927371777,1.02035472259418,0.0290707870615379,0.73884201020486,1
FBgn0004587,2705.65348663854,2793.84256309112,2639.51167929912,0.944760350554167,-0.0819796755155229,0.803569063662125,1
FBgn0004598,2308.41565737802,2181.86621670886,2403.32773787988,1.10150096255905,0.139470755754691,0.386764448019788,1
FBgn0004603,1125.81882139172,1153.54236486368,1105.02616378774,0.957941552426928,-0.0619904604250409,0.78346468576239,1
FBgn0004607,5.21196908180242,3.90268669794831,6.193930869693,1.58709405829303,0.666387631268122,0.297273336786373,1
FBgn0004611,290.341177462015,293.883301710589,287.684584275585,0.978907554805178,-0.0307554725675586,0.752703637999507,1
FBgn0004618,1.49293041243002,2.42327330022666,0.795173246582544,0.328140142718598,-1.60761599948121,0.305351144993001,1
FBgn0004619,0.540518163781542,0,0.945906786617699,Inf,Inf,0.483374937367871,1
FBgn0004620+FBgn0031721,0.08613345144866,0,0.150733540035155,Inf,Inf,1,1
FBgn0004622,0.268408302261738,0,0.469714528958041,Inf,Inf,0.863701374668442,1
FBgn0004623,1.64357314031931,2.84825249652251,0.74006362316692,0.259830764326716,-1.94435583687313,0.233828310023782,1
FBgn0004624,567.617971504169,550.855608076901,580.189744074619,1.05325195126927,0.0748505886596239,0.943339091281449,1
FBgn0004625,797.556971660298,812.909130410349,786.042852597761,0.966950453860659,-0.0484861263856524,0.680872260746797,1
FBgn0004629,739.251808967756,800.122282572061,693.598953764527,0.866866188921641,-0.206118781345751,0.320440308108129,1
FBgn0004636,2920.92079078431,3037.49034556086,2833.4936247019,0.932840372264197,-0.100297866806776,0.673094260560865,1
FBgn0004638,975.03287080487,991.563316287343,962.635036693015,0.970825585094614,-0.0427159651758872,0.640371429646421,1
FBgn0004644+FBgn0051457,106.661884713094,119.555057443497,96.9920051652914,0.811274798735558,-0.301737421355254,0.240217609714685,1
FBgn0004647,2613.62432347046,2484.73918639803,2710.28817627478,1.09077370820707,0.125351831350027,0.428190762968539,1
FBgn0004648,724.41412295559,729.028130898117,720.953616998695,0.988924276640087,-0.016068038916394,0.97268018043907,1
FBgn0004649,1.13285808855681,2.12489598147924,0.388829668864984,0.182987624925669,-2.45018200955865,0.606818273082183,1
FBgn0004654,1117.55188593729,1092.29423056376,1136.49512746743,1.04046610855105,0.0572299724527173,0.66929554310621,1
FBgn0004655,1103.4273560413,1029.20365393507,1159.09513262097,1.12620580794604,0.17147049613164,0.2024065484108,1
FBgn0004656,4437.46005893657,4189.31416122593,4623.56948221955,1.1036578552673,0.142292991850444,0.550487852420621,1
FBgn0004657,3669.03509923142,3434.26442090817,3845.11310797386,1.11963222300659,0.163024913372917,0.278434362204046,1
FBgn0004698,1585.20249095336,1628.07920571959,1553.04495487868,0.953912407592141,-0.0680712971410017,0.548173500686954,1
FBgn0004784,0.0945014517693166,0.220503387461739,0,0,-Inf,0.869145475923553,1
FBgn0004795,1.65951037828,2.46013139986692,1.05904461208981,0.430482945808136,-1.21597201054139,0.498059540560681,1
FBgn0004811,445.955875364082,439.084543330398,451.109374389346,1.02738614064558,0.0389785170915023,0.659200873630959,1
FBgn0004828,5512.35749051887,5662.35621299219,5399.85844866388,0.953641601754758,-0.0684809214445308,0.679842892801198,1
FBgn0004832,145.247004241355,158.596153404475,135.235142369016,0.852701275951625,-0.229887679468209,0.411273713878608,1
FBgn0004834,980.032183829949,1043.48661086218,932.441363555773,0.893582489559057,-0.162327179515806,0.299070361437483,1
FBgn0004837,201.835353179428,182.453703870821,216.371590160883,1.18589859000109,0.245980645669925,0.239534198652322,1
FBgn0004838,5291.85293463287,5082.55517436161,5448.82625483632,1.07206435895125,0.10039151731874,0.454899116367964,1
FBgn0004842,0.0945014517693166,0.220503387461739,0,0,-Inf,0.869145475923553,1
FBgn0004852,91.9555826352092,85.2995391477211,96.9476152508252,1.13655497109934,0.184667463842952,0.50315315381111,1
FBgn0004854,0.308321833657222,0,0.539563208900139,Inf,Inf,0.697841029090242,1
FBgn0004855,188.741315176577,180.529305811831,194.900322200136,1.07960489474924,0.110503422871876,0.442309693221972,1
FBgn0004856,715.513152293359,749.188876929357,690.25635881636,0.921338236688004,-0.118197206963172,0.519170969623193,1
FBgn0004858,22.6878918126337,17.8728240766837,26.2991926145962,1.47146262402399,0.557250897480446,0.225167093234017,1
FBgn0004859,119.289531613416,100.524302271084,133.363453620165,1.32667872949293,0.407819047811977,0.494507747342877,1
FBgn0004860,243.27675048194,249.190217658791,238.841650099302,0.958471212647445,-0.0611929931915949,0.968420118364223,1
FBgn0004863,0.450401333987958,0.849958392591695,0.150733540035155,0.177342257396316,-2.49539175000911,0.844504450505506,1
FBgn0004864,678.438802721864,657.569799477319,694.090555155273,1.05553897959879,0.0779798564070119,0.630032570186849,1
FBgn0004867,19383.4627506047,19183.1521924805,19533.6956691979,1.01827350756539,0.0261251203629758,0.839772432706433,1
FBgn0004868,1830.28357047381,1720.12335740042,1912.90373027886,1.11207357428701,0.153252239273358,0.355453045838578,1
FBgn0004873,2338.29219342529,2260.889054073,2396.34454793951,1.05991249045259,0.0839451564849719,0.734690558324933,1
FBgn0004875,2032.80899288506,1936.44963065378,2105.07851455852,1.08708147180044,0.120460067833342,0.365710409166103,1
FBgn0004876,659.425731257911,696.073173154247,631.940149835658,0.907864538108873,-0.139451044923861,0.495495105704698,1
FBgn0004878,2.42119963606903,2.93319333204566,2.03720436408656,0.694534636305672,-0.525881451968788,0.5188582899131,1
FBgn0004880,0.523736533122706,1.22205191061965,0,0,-Inf,0.362563707708087,1
FBgn0004885,3.63456282906773,3.37420010696914,3.82983487064167,1.135034896932,0.182736654218207,0.907076036171615,1
FBgn0004888,1502.67606815053,1581.56382331775,1443.51025177512,0.912710717387911,-0.131770422762914,0.512747251578393,1
FBgn0004889,976.431457927873,994.541439524966,962.848971730053,0.968133587465142,-0.0467219640442362,0.725506585483168,1
FBgn0004895,0.159468650583408,0.372093518027952,0,0,-Inf,0.869147367487443,1
FBgn0004896,3.05864220964465,2.12009303909423,3.76255408755746,1.77471177829297,0.827584743045013,0.603884910249575,1
FBgn0004901,414.802785108479,406.86035833728,420.759605186879,1.03416220470925,0.0484624850500588,0.75227482268208,1
FBgn0004903,490.946029236253,485.392603331856,495.11109866455,1.02002192712864,0.0286001657455337,0.877075925434246,1
FBgn0004907,4857.68432713269,4648.36975788131,5014.67025407123,1.07880192740022,0.10943000422439,0.561418882279115,1
FBgn0004908,121.150090073333,129.230144622983,115.090049161096,0.890582065793241,-0.167179535264268,0.28516654151457,1
FBgn0004910,1.72664490455731,1.40569719844112,1.96735568414446,1.39955865767265,0.484971953763298,1,1
FBgn0004911,0.136054930759902,0,0.238096128829829,Inf,Inf,1,1
FBgn0004913,913.744556086263,843.144288493744,966.694756780653,1.14653537949908,0.197280873924672,0.30430661919937,1
FBgn0004914,677.760743193327,648.215359043405,699.919781305767,1.07976426590487,0.110716377637091,0.680389741928625,1
FBgn0004915,323.064760439629,334.488011521412,314.497322128293,0.940234959984987,-0.0889067708125439,0.624164718126454,1
FBgn0004921,1111.51828963761,1040.41057686769,1164.84907421504,1.11960518290961,0.162990070605707,0.434377165900762,1
FBgn0004922+FBgn0053222+FBgn0082924,28326.2661093827,26329.7300067055,29823.6681863906,1.13269935463809,0.179764986374669,0.430076425041343,1
FBgn0004924,2030.24771890752,1983.82829041996,2065.06229027319,1.04094810031973,0.0578981404164911,0.624720683207652,1
FBgn0004925,2092.60920312513,2129.6238532296,2064.84821554677,0.969583531108277,-0.0445629008106167,0.983608082628891,1
FBgn0004926,2228.01639939426,2310.39469474699,2166.2326778797,0.937602861885432,-0.0929511215205265,0.633402351654391,1
FBgn0004956,0.08613345144866,0,0.150733540035155,Inf,Inf,1,1
FBgn0004957,152.727893104604,164.233076006715,144.099005928021,0.877405510703154,-0.18868432739602,0.464374907607037,1
FBgn0004959,0.614143869680096,0.964690423517642,0.351233954301936,0.364089811341963,-1.45763372579428,0.616277243785528,1
FBgn0005198,559.416747167152,575.007240004787,547.723877538926,0.952551271414193,-0.0701313466128926,0.737820584316299,1
FBgn0005278,1505.60855578701,1565.51646078127,1460.67762704131,0.933032429638183,-0.100000868831661,0.551512951083879,1
FBgn0005322,538.909034412557,505.617068625678,563.878008752716,1.11522739982928,0.157337912079569,0.409807288087114,1
FBgn0005355,377.223125034477,407.389903141992,354.59804145384,0.870414408209445,-0.200225656773064,0.218675210516484,1
FBgn0005390,0.182133941269649,0.424979196295847,0,0,-Inf,0.869148026943902,1
FBgn0005391,1.58462121766321,2.29251369067308,1.05370186290581,0.45962729347821,-1.12146362458714,0.525280188401749,1
FBgn0005410,1087.99992346746,1055.59609030474,1112.30279833951,1.0537200815308,0.0754916690417059,0.719766948916328,1
FBgn0005411,771.397179236353,786.54331249622,760.037579291453,0.966300987137444,-0.0494554596406896,0.935995789820599,1
FBgn0005427,245.770142940904,274.48307667332,224.235442641592,0.816937223814598,-0.291702873763659,0.166991541309641,1
FBgn0005511,0.200705116743964,0,0.351233954301936,Inf,Inf,1,1
FBgn0005533,9020.82934795837,8736.1412180757,9234.34544537038,1.05702795031104,0.0800135254831324,0.745529596896146,1
FBgn0005536,2558.77677988182,2489.77380148728,2610.52901367772,1.04850047507059,0.0683275151129352,0.759860805863906,1
FBgn0005558,9.29545005138985,11.0096918318194,8.00976871606765,0.727519792417656,-0.458941597334647,0.603070667167502,1
FBgn0005561,4.15467862669306,3.93474185520357,4.31963120531018,1.09781819602666,0.134639156886278,0.965419601623259,1
FBgn0005563,277.146337540691,284.426199938791,271.686440742116,0.955208911136117,-0.0661117993316322,0.59889979008306,1
FBgn0005564,2.45206080794043,1.89958965163249,2.86641417517139,1.50896493498373,0.59355928120399,0.870512240605568,1
FBgn0005586,3.77878522364865,2.25565559103281,4.92113244811052,2.18168609945335,1.12544354192764,0.361372652232263,1
FBgn0005590,0.230556382529219,0.220503387461739,0.238096128829829,1.07978444943909,0.110743345016449,1,1
FBgn0005592+FBgn0013563,177.799079802221,176.056841672578,179.105758399453,1.01731779746762,0.0247704296483127,0.998591124546768,1
FBgn0005596,593.754431303341,591.419492261589,595.505635584654,1.00690904404831,0.00993336792562045,0.814632827372009,1
FBgn0005612,419.018461185972,415.21273252195,421.872757683988,1.01604003114641,0.0229572442347709,0.707581044725301,1
FBgn0005613,3.34460857351087,2.73352046559656,3.80292465444661,1.39121865093359,0.476349178922347,0.655909787625067,1
FBgn0005614,40.9091579746905,38.217279208157,42.9280670495907,1.12326329710118,0.167696140471082,0.828638353752142,1
FBgn0005616,492.485124299575,488.284971178296,495.635239140534,1.01505323406637,0.0215553909667454,0.873629691417903,1
FBgn0005619,7.03296366113153,4.94525105275163,8.59874811741645,1.73878899689672,0.798082871344713,0.289766166969411,1
FBgn0005624,575.934111968804,537.506039201167,604.755166544532,1.12511324978471,0.170070225157549,0.321047504241161,1
FBgn0005626,2.19999334831837,1.45858287670902,2.75605120202539,1.88954035182686,0.918035328208295,0.77601091483649,1
FBgn0005629,73.7338427895555,68.7578710141578,77.4658216211037,1.12664660028745,0.172035050587846,0.845859662760037,1
FBgn0005630,6459.9926941475,6583.8477870597,6367.10137446335,0.967079066891194,-0.0482942478443695,0.847056403667693,1
FBgn0005631,1126.34956150667,1173.88941228772,1090.69467342088,0.929128980978965,-0.106049210548146,0.495434198239566,1
FBgn0005632,4747.68459782269,4631.14861229187,4835.0865869708,1.04403615425721,0.0621716723143533,0.7122362510854,1
FBgn0005633,0.182274850813078,0,0.318980988922886,Inf,Inf,1,1
FBgn0005634,11582.4070879817,12116.5278984583,11181.8164801243,0.922856496005517,-0.115821768356627,0.449940176139104,1
FBgn0005636,245.954317251841,194.808071604464,284.314001487373,1.45945698833589,0.545431693794013,0.159283846727395,1
FBgn0005638,1.99880908377159,1.18519381097938,2.60902053836574,2.20134505782627,1.13838530342891,0.550854512479767,1
FBgn0005642,526.923475889629,494.979321826834,550.881591436725,1.11293859590653,0.154373997149861,0.315933002327137,1
FBgn0005648,793.133608561752,808.09510433187,781.912486734163,0.967599583938384,-0.0475179459190062,0.88148046614772,1
FBgn0005649,1425.61007588061,1501.94195822615,1368.36116412146,0.911061280781817,-0.134379997493827,0.375523369438673,1
FBgn0005655,1312.7108146374,1407.49162830611,1241.62520438588,0.882154592905216,-0.18089659230851,0.439073366258833,1
FBgn0005659,0.325057834298535,0.441006774923478,0.238096128829829,0.539892224719547,-0.889256654983551,0.849435415625537,1
FBgn0005664,0.08613345144866,0,0.150733540035155,Inf,Inf,1,1
FBgn0005666,182.32006004809,205.044589400636,165.27666303368,0.806052300705904,-0.311054643825094,0.518445136212055,1
FBgn0005670,56.4890346513317,51.6137564322626,60.1454933156336,1.16529966956712,0.22070100741535,0.484556850954554,1
FBgn0005671,2610.22775931429,2640.45958188333,2587.55389238752,0.979963454143057,-0.0292001472000213,0.922399302043085,1
FBgn0005672,2424.9825036577,2320.15233145639,2503.60513280869,1.07906929164308,0.10978750940437,0.463960595618063,1
FBgn0005674,2609.3589967445,2551.91990274341,2652.43831724532,1.03938932973321,0.0557361536316387,0.653865680216335,1
FBgn0005677,3.65046886415123,3.57641195395078,3.70601154680156,1.03623732235533,0.0513544514561554,1,1
FBgn0005683,166.586361672783,167.471068351365,165.922831663847,0.99075519907552,-0.0133994620044345,0.969536771902547,1
FBgn0005695,139.339869498154,149.195809523891,131.947914478851,0.884394239355107,-0.177238466930064,0.323038539881638,1
FBgn0005771,8.50379808616533,5.40935231054021,10.8246324178842,2.00109584224939,1.00079026660728,0.238963196796655,1
FBgn0005775,0.316689833977879,0.220503387461739,0.388829668864984,1.76337276874013,0.818337485869361,1,1
FBgn0005777,896.154041541227,907.239004036819,887.840319669534,0.978617889794234,-0.0311824384381799,0.852114418217686,1
FBgn0005778,0.17226690289732,0,0.30146708007031,Inf,Inf,0.918207425060793,1
FBgn0008635,3355.18950450188,3374.11770128845,3340.99335691195,0.990182813016913,-0.0142331867814505,0.952517503906939,1
FBgn0008646,1.01333314204531,0,1.77333299857929,Inf,Inf,0.188846135377769,1
FBgn0008654,675.378975125309,613.693307379869,721.64322593439,1.17590206257163,0.233767907346008,0.176575425382745,1
FBgn0010014,1.99309624639392,1.47461045533665,2.38196058968688,1.61531513700212,0.6918156523731,1,1
FBgn0010015,22.3515590144243,18.800656400561,25.0147359748217,1.33052460732569,0.411995192463444,0.453436118150259,1
FBgn0010019,0.318188872029551,0.424979196295847,0.238096128829829,0.560253609835713,-0.835848055524199,1,1
FBgn0010038,28.3994464312732,30.6119488704092,26.7400696019211,0.873517387446351,-0.195091674478052,0.442612475727241,1
FBgn0010039,384.16709607389,414.0155528311,361.780753505982,0.873833726854154,-0.194569305165868,0.459840862595086,1
FBgn0010040,4.37820975836785,2.27168316966044,5.95810469989841,2.62277098297514,1.39109183880734,0.236321510351408,1
FBgn0010041,43.9184818907353,50.085985279978,39.2928543488033,0.784507964237069,-0.350140001541024,0.365712869440784,1
FBgn0010042,2.74086562997103,3.08478346261187,2.4829272554904,0.804895152474696,-0.313127228251803,0.781660708282375,1
FBgn0010043,55.5154308404969,44.9676683652676,63.4262526969189,1.41048568900024,0.496192028197059,0.173376438271088,1
FBgn0010044,2.41726188774163,2.12009303909423,2.64013852422718,1.24529370907001,0.316486049638788,0.996310963775083,1
FBgn0010051,1438.41460666072,1382.69550724512,1480.20393122242,1.07052053287681,0.0983124672745287,0.477680827790338,1
FBgn0010052,9.05705717946857,10.191788596483,8.20600861670774,0.80515883341021,-0.312654683623139,0.906063691811543,1
FBgn0010053,100.921746968383,85.0268486044042,112.842920741368,1.32714457366732,0.408325540528591,0.27943798701649,1
FBgn0010078,15776.0624414861,16060.3444953171,15562.8509011128,0.969023479269115,-0.0453964725754483,0.906745089695371,1
FBgn0010083,462.601400596359,466.46497391138,459.703720610094,0.985505335492625,-0.021064412895198,0.922531943821387,1
FBgn0010105,2.20358701199904,3.31905046684877,1.36698942086173,0.411861595512165,-1.27976848809674,0.420643475680164,1
FBgn0010109,1.49380001470864,1.40569719844112,1.55987712690928,1.109682176673,0.150146534418639,1,1
FBgn0010110,2094.52701982884,2073.4960545279,2110.30024380454,1.01774982363544,0.025382971475169,0.711081302902363,1
FBgn0010113,2370.35596593037,2349.34129744024,2386.11696729797,1.01565360890638,0.0224084513999461,0.901024451501635,1
FBgn0010114,2.29989991804817,2.49218655712218,2.15568493874266,0.864977355961628,-0.209265729617157,0.816981250017503,1
FBgn0010173,1755.00836304621,1792.23188967472,1727.09071807482,0.963653603099476,-0.0534134493652195,0.735564616059161,1
